no,gender,age,height,weight,bmi,season,preference,sensitivity,environment,date,time,room,thermal sensation,thermal comfort ,thermal preference,ta,hr,griffith
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/24,16:00:00,5,1.2,0.0,-1.0,26.6,61.9,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/24,16:30:00,5,0.8,0.0,-1.0,26.9,61.4,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/24,17:00:00,5,1.5,0.0,-1.0,27.1,61.0,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/24,17:30:00,5,1.0,0.0,-1.0,27.2,60.9,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/24,18:00:00,5,0.8,0.0,-1.0,27.2,60.6,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/25,09:00:00,6,0.3,1.0,0.0,23.1,70.7,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/25,09:30:00,6,-0.5,1.0,0.0,23.4,68.3,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/25,10:00:00,6,-0.5,1.0,0.0,23.6,66.6,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/25,10:30:00,6,-0.8,1.0,1.0,23.7,64.4,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/25,11:00:00,6,0.5,1.0,0.0,25.1,68.2,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/25,11:30:00,6,0.1,1.0,0.0,25.8,67.1,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/25,12:00:00,6,0.0,1.0,0.0,26.2,66.6,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/25,14:30:00,6,1.0,0.0,-1.0,26.6,63.7,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/25,15:00:00,6,1.2,0.0,-1.0,27.2,64.1,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/25,15:30:00,6,0.8,0.0,-1.0,27.2,63.0,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/25,16:00:00,6,1.5,0.0,-1.0,27.7,63.1,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/25,16:30:00,6,2.5,0.0,-1.0,27.9,63.3,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/25,17:00:00,6,2.5,0.0,-1.0,28.0,62.5,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/25,17:30:00,6,2.5,0.0,-1.0,28.0,63.0,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/25,18:00:00,6,3.0,0.0,-1.0,27.9,63.0,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/27,09:00:00,5,0.0,1.0,0.0,23.0,52.3,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/27,09:30:00,5,-0.2,1.0,0.0,23.4,52.6,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/27,10:00:00,5,-0.5,1.0,1.0,23.4,52.3,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/27,10:30:00,5,-0.8,1.0,1.0,23.7,51.4,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/27,11:00:00,5,-1.0,1.0,1.0,23.9,50.9,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/27,11:30:00,5,-0.5,1.0,0.0,24.5,52.2,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/27,12:00:00,5,-0.2,1.0,0.0,24.9,54.8,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/27,14:30:00,5,1.0,1.0,-1.0,24.9,61.0,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/27,15:00:00,5,0.5,1.0,0.0,25.8,58.6,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/27,15:30:00,5,0.4,1.0,0.0,26.3,59.4,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/27,16:00:00,5,1.0,1.0,-1.0,26.9,57.7,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/27,16:30:00,5,1.2,0.0,-1.0,27.1,57.1,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/27,17:00:00,5,0.8,0.0,-1.0,27.2,57.2,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/27,17:30:00,5,0.7,0.0,-1.0,26.9,58.1,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/27,18:00:00,5,0.3,1.0,0.0,26.0,60.8,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/31,09:00:00,5,1.3,0.0,-1.0,25.8,54.7,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/31,09:30:00,5,0.8,0.0,-1.0,24.0,54.2,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/31,10:00:00,5,0.0,1.0,-1.0,23.9,53.4,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/31,10:30:00,5,-0.5,1.0,0.0,23.0,57.9,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/31,11:00:00,5,-1.0,0.0,1.0,23.6,54.5,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/31,11:30:00,5,-0.6,1.0,0.0,24.6,56.4,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/31,12:00:00,5,1.5,0.0,1.0,24.3,58.2,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/31,14:30:00,5,0.0,1.0,0.0,23.2,60.0,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/31,15:00:00,5,-0.5,1.0,0.0,23.5,59.3,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/31,15:30:00,5,0.1,1.0,-1.0,25.2,57.4,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/31,16:00:00,5,0.3,1.0,-1.0,25.8,56.7,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/31,16:30:00,5,0.3,1.0,-1.0,26.1,56.5,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/31,17:00:00,5,0.5,0.0,-1.0,26.4,57.1,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/31,17:30:00,5,0.8,0.0,-1.0,26.7,56.6,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/7/31,18:00:00,5,0.6,1.0,-1.0,26.7,56.5,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/8/1,09:00:00,5,1.0,0.0,-1.0,25.8,61.2,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/8/1,09:30:00,5,0.8,0.0,-1.0,23.3,61.7,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/8/1,10:00:00,5,0.3,1.0,-1.0,23.6,61.2,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/8/1,10:30:00,5,0.0,1.0,-1.0,23.3,59.8,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/8/1,11:00:00,5,-0.3,1.0,0.0,23.2,59.1,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/8/1,11:30:00,5,-0.5,1.0,0.0,22.9,58.5,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/8/1,12:00:00,5,-0.1,1.0,0.0,25.4,56.1,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/8/1,14:30:00,5,0.8,0.0,-1.0,27.4,55.0,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/8/1,15:00:00,5,1.0,0.0,-1.0,27.6,55.6,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/8/1,15:30:00,5,1.2,0.0,-1.0,27.8,55.7,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/8/1,16:00:00,5,1.5,0.0,-1.0,28.0,55.7,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/8/1,16:30:00,5,1.5,0.0,-1.0,28.0,55.7,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/8/1,17:00:00,5,1.5,0.0,-1.0,28.1,55.8,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/8/1,17:30:00,5,1.8,0.0,-1.0,28.2,55.9,1.16
14,1,24,181.0,70.0,21.37,summer,-1,1,1,2021/8/1,18:00:00,5,2.0,0.0,-1.0,28.0,56.8,1.16
15,1,25,179.5,61.0,18.93,winter,-1,0,1,2021/1/16,10:00:00,6,0.0,1.0,2.0,22.9,20.0,1.55
15,1,25,179.5,61.0,18.93,winter,-1,0,1,2021/1/16,10:30:00,6,0.0,1.0,2.0,23.1,19.6,1.55
15,1,25,179.5,61.0,18.93,winter,-1,0,1,2021/1/16,11:00:00,6,0.0,1.0,2.0,23.2,19.6,1.55
15,1,25,179.5,61.0,18.93,winter,-1,0,1,2021/1/16,11:30:00,6,0.0,1.0,2.0,23.3,20.0,1.55
15,1,25,179.5,61.0,18.93,winter,-1,0,1,2021/1/16,12:00:00,6,0.0,1.0,2.0,23.4,20.2,1.55
15,1,25,179.5,61.0,18.93,winter,-1,0,1,2021/1/16,14:30:00,6,0.0,1.0,2.0,22.7,18.6,1.55
15,1,25,179.5,61.0,18.93,winter,-1,0,1,2021/1/16,15:00:00,6,0.0,1.0,2.0,26.1,16.7,1.55
15,1,25,179.5,61.0,18.93,winter,-1,0,1,2021/1/16,15:30:00,6,0.0,0.0,1.0,27.0,16.3,1.55
15,1,25,179.5,61.0,18.93,winter,-1,0,1,2021/1/16,16:00:00,6,0.0,1.0,2.0,27.6,16.0,1.55
15,1,25,179.5,61.0,18.93,winter,-1,0,1,2021/1/16,16:30:00,6,1.0,0.0,1.0,27.7,15.9,1.55
15,1,25,179.5,61.0,18.93,winter,-1,0,1,2021/1/16,17:00:00,6,1.0,0.0,1.0,27.8,15.9,1.55
15,1,25,179.5,61.0,18.93,winter,-1,0,1,2021/1/16,17:30:00,6,0.0,1.0,2.0,28.0,15.7,1.55
15,1,25,179.5,61.0,18.93,winter,-1,0,1,2021/1/16,9:00:00,6,0.0,1.0,2.0,22.0,18.5,1.55
15,1,25,179.5,61.0,18.93,winter,-1,0,1,2021/1/16,9:30:00,6,1.0,1.0,3.0,22.6,20.2,1.55
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/10,10:00:00,5,0.0,1.0,2.0,22.9,16.8,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/10,10:30:00,5,0.0,1.0,2.0,24.0,16.4,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/10,11:00:00,5,0.0,1.0,2.0,24.6,16.3,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/10,11:30:00,5,0.0,1.0,2.0,24.9,16.2,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/10,12:00:00,5,0.0,1.0,2.0,25.0,16.3,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/10,14:30:00,5,0.5,1.0,1.0,25.3,13.6,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/10,15:00:00,5,0.5,1.0,1.0,25.4,14.7,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/10,15:30:00,5,0.5,1.0,1.0,25.7,15.2,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/10,16:00:00,5,0.0,1.0,2.0,25.3,15.9,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/10,16:30:00,5,0.0,1.0,2.0,25.0,16.5,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/10,17:00:00,5,0.0,1.0,2.0,24.9,16.8,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/10,17:30:00,5,0.0,1.0,2.0,24.7,16.8,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/10,9:00:00,5,0.0,1.0,2.0,22.2,15.7,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/10,9:30:00,5,0.0,1.0,2.0,22.6,16.3,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/13,10:00:00,5,0.2,1.0,2.0,22.9,16.6,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/13,10:30:00,5,0.0,1.0,2.0,23.7,16.2,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/13,11:00:00,5,0.0,1.0,2.0,24.3,16.4,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/13,11:30:00,5,0.0,1.0,2.0,24.8,16.5,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/13,12:00:00,5,0.0,1.0,2.0,25.1,16.5,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/13,14:30:00,5,0.5,1.0,1.0,25.6,14.4,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/13,15:00:00,5,0.5,1.0,1.0,25.8,15.2,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/13,15:30:00,5,0.5,1.0,1.0,25.9,16.0,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/13,16:00:00,5,0.5,1.0,1.0,25.6,17.0,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/13,16:30:00,5,1.0,1.0,1.0,25.4,17.4,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/13,17:00:00,5,0.2,1.0,2.0,25.3,18.0,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/13,17:30:00,5,0.0,1.0,2.0,25.2,18.4,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/13,9:00:00,5,0.0,1.0,2.0,22.2,15.3,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/13,9:30:00,5,0.2,1.0,2.0,22.6,16.3,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/15,10:00:00,5,0.0,1.0,2.0,23.2,18.4,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/15,10:30:00,5,0.0,1.0,2.0,24.2,17.8,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/15,11:00:00,5,0.0,1.0,2.0,24.5,17.9,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/15,11:30:00,5,0.0,1.0,2.0,24.9,17.9,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/15,12:00:00,5,0.0,1.0,2.0,25.2,17.8,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/15,14:30:00,5,0.2,1.0,2.0,25.8,15.0,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/15,15:00:00,5,0.2,1.0,2.0,25.4,16.4,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/15,15:30:00,5,0.0,1.0,2.0,25.2,17.0,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/15,16:00:00,5,0.0,1.0,2.0,25.2,17.6,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/15,16:30:00,5,0.0,1.0,2.0,25.1,18.2,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/15,17:00:00,5,0.0,1.0,2.0,25.1,18.5,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/15,17:30:00,5,0.0,1.0,2.0,25.1,19.2,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/15,9:00:00,5,0.0,1.0,2.0,22.5,16.7,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/15,9:30:00,5,0.0,1.0,2.0,22.9,17.9,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/16,10:00:00,6,0.0,1.0,2.0,22.9,20.0,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/16,10:30:00,6,0.0,1.0,2.0,23.1,19.6,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/16,11:00:00,6,0.0,1.0,2.0,23.2,19.6,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/16,11:30:00,6,0.0,1.0,2.0,23.3,20.0,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/16,12:00:00,6,0.0,1.0,2.0,23.4,20.2,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/16,14:30:00,6,0.0,1.0,2.0,22.7,18.6,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/16,15:00:00,6,0.3,1.0,2.0,26.1,16.7,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/16,15:30:00,6,0.5,1.0,1.0,27.0,16.3,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/16,16:00:00,6,0.5,1.0,1.0,27.6,16.0,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/16,16:30:00,6,0.2,1.0,2.0,27.7,15.9,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/16,17:00:00,6,0.0,1.0,2.0,27.8,15.9,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/16,17:30:00,6,0.0,1.0,2.0,28.0,15.7,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/16,9:00:00,6,0.0,1.0,2.0,22.0,18.5,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/16,9:30:00,6,0.0,1.0,2.0,22.6,20.2,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/17,10:00:00,5,-0.2,1.0,2.0,22.8,14.1,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/17,10:30:00,5,0.5,1.0,3.0,23.1,14.7,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/17,11:00:00,5,0.0,1.0,2.0,24.1,14.1,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/17,11:30:00,5,0.0,1.0,2.0,24.6,14.1,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/17,12:00:00,5,0.0,1.0,2.0,25.0,13.9,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/17,14:30:00,5,0.5,1.0,1.0,25.8,13.3,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/17,15:00:00,5,0.3,1.0,2.0,25.4,14.3,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/17,15:30:00,5,0.3,1.0,2.0,25.2,14.9,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/17,16:00:00,5,0.0,1.0,2.0,25.2,15.3,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/17,16:30:00,5,0.0,1.0,2.0,25.1,15.7,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/17,17:00:00,5,0.0,1.0,2.0,25.1,16.1,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/17,17:30:00,5,0.0,1.0,2.0,25.0,16.2,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/17,9:00:00,5,0.0,1.0,2.0,21.9,11.8,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/17,9:30:00,5,0.0,1.0,2.0,22.5,13.2,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/18,10:00:00,5,0.0,1.0,2.0,23.1,17.1,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/18,10:30:00,5,0.0,1.0,2.0,23.3,17.3,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/18,11:00:00,5,0.0,1.0,2.0,24.4,16.3,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/18,11:30:00,5,0.0,1.0,2.0,24.8,16.8,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/18,12:00:00,5,0.0,1.0,2.0,25.1,17.0,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/18,14:30:00,5,0.0,1.0,2.0,25.8,14.4,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/18,15:00:00,5,0.5,1.0,1.0,25.4,16.3,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/18,15:30:00,5,0.0,1.0,2.0,25.3,17.4,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/18,16:00:00,5,0.0,1.0,2.0,25.2,18.1,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/18,16:30:00,5,0.0,1.0,2.0,25.1,18.0,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/18,17:00:00,5,0.0,1.0,2.0,25.1,18.4,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/18,17:30:00,5,0.0,1.0,2.0,25.0,18.9,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/18,9:00:00,5,0.0,1.0,2.0,22.5,14.9,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/18,9:30:00,5,0.0,1.0,2.0,22.9,16.7,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/9,10:00:00,5,0.0,1.0,2.0,22.5,15.1,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/9,10:30:00,5,0.2,1.0,1.0,23.2,14.4,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/9,11:00:00,5,0.0,1.0,2.0,23.9,14.4,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/9,11:30:00,5,0.0,1.0,2.0,24.4,14.3,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/9,12:00:00,5,0.0,1.0,2.0,24.8,14.3,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/9,14:30:00,5,0.5,1.0,1.0,24.9,13.5,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/9,15:00:00,5,0.5,1.0,1.0,25.2,14.1,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/9,15:30:00,5,0.5,1.0,1.0,24.8,14.9,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/9,16:00:00,5,0.2,1.0,2.0,24.5,15.5,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/9,16:30:00,5,0.0,1.0,2.0,24.3,15.8,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/9,17:00:00,5,0.0,1.0,2.0,24.4,16.1,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/9,17:30:00,5,0.0,1.0,2.0,24.4,16.2,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/9,9:00:00,5,0.0,1.0,2.0,21.5,13.9,2.27
16,1,22,180.0,66.0,20.37,winter,-1,1,1,2021/1/9,9:30:00,5,0.2,1.0,2.0,22.0,14.8,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/20,09:00:00,5,1.0,0.0,-1.0,27.9,56.4,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/20,09:30:00,5,1.5,0.0,-1.0,28.1,58.7,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/20,10:00:00,5,1.0,0.0,-1.0,28.4,59.9,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/20,10:30:00,5,1.5,0.0,-1.0,28.4,61.5,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/20,11:00:00,5,0.8,0.0,-1.0,27.5,63.3,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/20,11:30:00,5,0.5,1.0,-1.0,27.3,62.6,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/20,12:00:00,5,0.3,1.0,-1.0,27.1,61.8,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/20,14:30:00,5,0.2,1.0,-1.0,26.2,62.0,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/20,15:00:00,5,0.3,1.0,-1.0,26.8,60.6,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/20,16:00:00,5,-0.5,1.0,0.0,25.2,62.2,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/20,16:30:00,5,-0.5,1.0,0.0,24.7,58.5,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/20,17:00:00,5,-0.5,1.0,0.0,24.7,58.2,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/20,17:30:00,5,-0.5,1.0,0.0,24.5,56.8,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/20,18:00:00,5,0.0,1.0,0.0,25.0,55.4,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/21,09:00:00,5,0.0,1.0,1.0,23.7,58.9,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/21,09:30:00,5,-0.8,1.0,1.0,24.0,57.4,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/21,10:00:00,5,-0.8,1.0,1.0,25.4,53.0,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/21,10:30:00,5,-0.4,1.0,1.0,25.4,51.2,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/21,11:00:00,5,-0.2,1.0,1.0,25.6,51.8,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/21,11:30:00,5,0.0,1.0,1.0,25.5,50.4,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/21,12:00:00,5,0.0,1.0,1.0,25.4,49.5,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/22,09:00:00,5,0.0,1.0,0.0,24.4,59.6,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/22,09:30:00,5,0.0,1.0,0.0,24.6,59.3,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/22,10:00:00,5,0.5,1.0,0.0,24.6,59.1,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/22,10:30:00,5,0.0,1.0,0.0,24.7,59.4,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/22,11:00:00,5,0.0,1.0,0.0,25.3,60.4,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/22,11:30:00,5,0.0,1.0,0.0,25.6,59.8,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/22,12:00:00,5,0.0,1.0,0.0,25.8,59.6,2.27
16,1,23,180.0,70.0,21.6,summer,-1,1,-1,2021/7/22,14:30:00,5,0.8,1.0,0.0,25.9,59.0,2.27
